#timestamp(s) cam0 cam1 cam2 mono stereo observe
1694074083.33639 155 102 89 142 102 244
1694074083.43776 166 104 79 141 104 245
1694074083.73576 148 83 68 133 83 216
1694074083.83575 175 108 96 163 108 271
1694074083.90241 179 95 105 189 95 284
1694074084.03640 167 93 107 181 93 274
1694074084.13575 166 101 97 162 101 263
1694074084.30304 174 101 99 172 101 273
1694074084.33641 200 124 119 195 124 319
1694074084.40243 195 108 124 211 108 319
1694074084.43576 202 116 121 207 116 323
1694074084.50242 204 113 121 212 113 325
1694074084.53668 198 99 127 226 99 325
1694074084.60305 205 115 121 211 115 326
1694074084.70304 189 115 114 188 115 303
1694074084.73576 209 122 115 202 122 324
1694074084.83668 181 104 106 183 104 287
1694074084.90376 194 129 107 172 129 301
1694074085.00304 169 86 105 188 86 274
1694074085.20333 167 103 96 160 103 263
1694074085.23578 193 129 113 177 129 306
1694074085.30244 194 131 115 178 131 309
1694074085.33577 199 123 109 185 123 308
1694074085.53669 172 113 83 142 113 255
1694074085.60245 204 140 106 170 140 310
1694074085.73672 181 117 105 169 117 286
1694074085.80335 189 131 111 169 131 300
1694074085.90245 200 134 108 174 134 308
1694074085.93579 208 144 115 179 144 323
1694074086.00245 209 133 120 196 133 329
1694074086.03643 221 158 123 186 158 344
1694074086.13670 192 126 119 185 126 311
1694074086.23579 186 127 115 174 127 301
1694074086.33644 200 138 121 183 138 321
1694074086.40335 202 142 121 181 142 323
1694074086.43671 210 151 118 177 151 328
1694074086.50247 200 137 124 187 137 324
1694074086.53580 210 154 115 171 154 325
1694074086.60308 202 141 115 176 141 317
1694074086.73673 198 144 110 164 144 308
1694074086.80336 205 142 116 179 142 321
1694074086.83580 206 148 116 174 148 322
1694074086.90309 210 149 111 172 149 321
1694074087.00308 205 145 115 175 145 320
1694074087.03740 222 166 121 177 166 343
1694074087.10408 209 149 124 184 149 333
1694074087.13581 204 149 116 171 149 320
1694074087.23715 209 147 106 168 147 315
1694074087.33714 192 134 107 165 134 299
1694074087.40337 208 157 110 161 157 318
1694074087.50310 161 72 102 191 72 263
1694074087.60380 219 166 115 168 166 334
1694074087.63716 216 168 121 169 168 337
1694074087.70408 225 180 119 164 180 344
1694074087.80381 225 179 114 160 179 339
1694074087.83716 229 182 119 166 182 348
1694074087.90380 198 141 116 173 141 314
1694074088.13717 168 111 96 153 111 264
1694074088.20380 184 132 111 163 132 295
1694074088.30379 207 152 112 167 152 319
1694074088.33582 215 154 107 168 154 322
1694074088.40338 209 151 108 166 151 317
1694074088.43585 219 164 107 162 164 326
1694074088.53584 217 159 104 162 159 321
1694074088.63583 212 150 106 168 150 318
1694074088.70339 226 174 99 151 174 325
1694074088.80252 224 165 104 163 165 328
1694074088.90251 231 156 107 182 156 338
1694074088.93584 224 161 114 177 161 338
1694074089.00380 214 150 117 181 150 331
1694074089.03675 220 154 112 178 154 332
1694074089.10252 217 145 112 184 145 329
1694074089.20251 214 156 116 174 156 330
1694074089.23585 234 170 123 187 170 357
1694074089.30392 218 141 119 196 141 337
1694074089.40253 216 145 117 188 145 333
1694074089.43586 232 154 117 195 154 349
1694074089.50252 224 151 120 193 151 344
1694074089.63706 206 131 110 185 131 316
1694074089.70231 216 146 110 180 146 326
1694074089.73564 219 156 111 174 156 330
1694074089.83563 205 140 113 178 140 318
1694074090.00318 213 151 117 179 151 330
1694074090.13564 223 158 117 182 158 340
1694074090.20370 222 159 115 178 159 337
1694074090.23707 229 157 118 190 157 347
1694074090.30370 230 150 125 205 150 355
1694074090.33565 237 163 125 199 163 362
1694074090.40231 232 163 124 193 163 356
1694074090.50370 218 138 129 209 138 347
1694074090.53708 232 151 123 204 151 355
1694074090.60371 234 159 129 204 159 363
1694074090.70232 235 161 127 201 161 362
1694074090.80373 237 169 129 197 169 366
1694074090.83709 236 164 126 198 164 362
1694074090.90373 234 159 128 203 159 362
1694074090.93707 231 161 126 196 161 357
1694074091.03565 228 154 127 201 154 355
1694074091.10443 219 157 117 179 157 336
1694074091.23709 218 129 119 208 129 337
1694074091.30233 230 157 122 195 157 352
1694074091.33566 227 161 127 193 161 354
1694074091.43777 228 157 126 197 157 354
1694074091.60233 217 137 127 207 137 344
1694074091.63566 240 174 127 193 174 367
1694074091.70443 228 158 130 200 158 358
1694074091.80433 206 147 127 186 147 333
1694074092.03769 166 115 129 180 115 295
1694074092.10435 217 165 127 179 165 344
1694074092.20365 160 36 131 255 36 291
1694074092.33771 201 130 129 200 130 330
1694074092.40366 228 152 131 207 152 359
1694074092.53701 213 143 132 202 143 345
1694074092.60297 222 160 125 187 160 347
1694074092.73569 215 144 129 200 144 344
1694074092.80236 228 150 131 209 150 359
1694074092.83569 234 163 136 207 163 370
1694074092.90299 226 150 135 211 150 361
1694074093.03570 205 120 132 217 120 337
1694074093.13569 204 127 136 213 127 340
1694074093.20298 197 124 142 215 124 339
1694074093.43570 147 89 126 184 89 273
1694074093.50369 214 141 116 189 141 330
1694074093.53636 211 134 120 197 134 331
1694074093.63571 203 128 132 207 128 335
1694074093.70237 209 136 134 207 136 343
1694074093.73570 218 130 139 227 130 357
1694074093.80327 222 129 143 236 129 365
1694074093.83636 221 136 139 224 136 360
1694074093.90299 217 128 141 230 128 358
1694074093.93636 214 135 139 218 135 353
1694074094.00237 224 133 138 229 133 362
1694074094.10370 213 126 136 223 126 349
1694074094.13662 207 119 138 226 119 345
1694074094.20300 205 108 147 244 108 352
1694074094.23704 220 133 146 233 133 366
1694074094.33571 210 109 144 245 109 354
1694074094.40328 203 110 141 234 110 344
1694074094.43663 220 130 144 234 130 364
1694074094.50368 208 116 150 242 116 358
1694074094.53572 217 126 156 247 126 373
1694074094.60369 205 94 158 269 94 363
1694074094.63572 213 116 151 248 116 364
1694074094.73665 176 79 150 247 79 326
1694074094.80240 206 110 144 240 110 350
1694074094.90239 196 94 147 249 94 343
1694074094.93572 208 108 151 251 108 359
1694074095.00328 206 106 148 248 106 354
1694074095.10331 182 89 139 232 89 321
1694074095.13574 212 116 149 245 116 361
1694074095.23573 194 92 146 248 92 340
1694074095.30329 201 103 148 246 103 349
1694074095.33667 217 112 150 255 112 367
1694074095.40328 205 94 153 264 94 358
1694074095.43574 211 115 157 253 115 368
1694074095.50240 188 98 155 245 98 343
1694074095.60305 176 88 143 231 88 319
1694074095.63667 179 95 149 233 95 328
1694074095.73734 155 79 149 225 79 304
1694074095.80241 186 106 151 231 106 337
1694074095.93639 175 85 143 233 85 318
1694074096.00330 194 103 139 230 103 333
1694074096.10242 180 88 141 233 88 321
1694074096.13574 215 107 154 262 107 369
1694074096.20303 203 83 158 278 83 361
1694074096.23709 214 93 152 273 93 366
1694074096.30331 204 85 154 273 85 358
1694074096.33736 229 92 154 291 92 383
1694074096.40242 219 85 147 281 85 366
1694074096.43575 218 84 154 288 84 372
1694074096.53641 185 74 143 254 74 328
1694074096.60332 200 75 159 284 75 359
1694074096.63668 218 92 160 286 92 378
1694074096.73711 180 70 157 267 70 337
1694074096.80376 165 78 148 235 78 313
1694074096.93669 146 58 130 218 58 276
1694074097.00332 166 82 142 226 82 308
1694074097.03711 173 85 140 228 85 313
1694074097.10387 172 87 146 231 87 318
1694074097.13711 183 85 154 252 85 337
1694074097.20305 184 86 147 245 86 331
1694074097.23711 183 82 152 253 82 335
1694074097.30243 184 80 142 246 80 326
1694074097.33669 193 89 144 248 89 337
1694074097.40374 185 70 143 258 70 328
1694074097.43578 192 87 147 252 87 339
1694074097.50244 185 87 140 238 87 325
1694074097.53577 184 88 137 233 88 321
1694074097.63670 170 90 113 193 90 283
1694074097.70246 182 101 109 190 101 291
1694074097.73579 174 97 109 186 97 283
1694074097.83578 164 87 113 190 87 277
1694074097.90244 177 98 114 193 98 291
1694074097.93670 181 101 128 208 101 309
1694074098.00246 178 102 121 197 102 299
1694074098.10246 173 81 107 199 81 280
1694074098.13579 195 117 117 195 117 312
1694074098.20245 203 112 124 215 112 327
1694074098.23713 193 97 133 229 97 326
1694074098.30247 193 88 131 236 88 324
1694074098.33580 184 91 125 218 91 309
1694074098.53713 140 59 92 173 59 232
1694074098.63581 137 73 101 165 73 238
1694074098.70247 154 91 108 171 91 262
1694074098.83722 143 85 98 156 85 241
1694074098.90387 139 72 106 173 72 245
1694074099.00247 138 71 116 183 71 254
1694074099.03580 178 110 125 193 110 303
1694074099.10247 174 92 129 211 92 303
1694074099.13723 176 90 125 211 90 301
1694074099.20377 174 84 122 212 84 296
1694074099.23724 197 97 127 227 97 324
1694074099.30248 198 100 124 222 100 322
1694074099.33581 204 105 122 221 105 326
1694074099.40247 177 81 111 207 81 288
1694074100.60249 23 10 6 19 10 29
1694074100.70382 84 48 63 99 48 147
1694074100.90250 84 36 74 122 36 158
1694074100.93795 133 69 108 172 69 241
1694074101.00382 132 56 117 193 56 249
1694074101.03794 148 62 127 213 62 275
1694074101.10459 151 54 127 224 54 278
1694074101.13793 156 57 130 229 57 286
1694074101.20250 153 57 112 208 57 265
1694074101.23787 140 61 106 185 61 246
1694074101.33786 113 42 91 162 42 204
1694074101.43795 118 46 87 159 46 205
1694074101.53650 125 48 100 177 48 225
1694074101.63697 140 58 90 172 58 230
1694074101.70230 126 39 103 190 39 229
1694074101.73563 149 58 105 196 58 254
1694074101.80360 161 63 82 180 63 243
1694074101.83628 167 69 105 203 69 272
1694074101.90231 167 68 109 208 68 276
1694074101.93565 188 75 110 223 75 298
1694074102.00231 176 73 112 215 73 288
1694074102.03564 180 80 112 212 80 292
1694074102.13629 160 62 111 209 62 271
1694074102.20292 158 63 111 206 63 269
1694074102.23565 160 68 113 205 68 273
1694074102.30231 144 60 115 199 60 259
1694074102.40361 122 43 105 184 43 227
1694074102.43698 149 67 114 196 67 263
1694074102.50293 146 68 107 185 68 253
1694074102.60232 138 57 122 203 57 260
1694074102.63565 156 71 130 215 71 286
1694074102.70362 151 43 139 247 43 290
1694074102.73698 164 60 142 246 60 306
1694074102.80296 138 44 132 226 44 270
1694074102.83630 152 62 130 220 62 282
1694074102.90232 135 40 121 216 40 256
1694074102.93565 150 57 125 218 57 275
1694074103.00321 145 49 122 218 49 267
1694074103.03699 160 67 125 218 67 285
1694074103.10297 144 61 119 202 61 263
1694074103.13631 147 74 113 186 74 260
1694074103.20233 123 53 105 175 53 228
1694074103.23566 123 53 107 177 53 230
1694074103.30322 137 49 100 188 49 237
1694074103.33700 146 55 122 213 55 268
1694074103.40321 140 41 130 229 41 270
1694074103.43700 164 60 133 237 60 297
1694074103.50296 154 59 123 218 59 277
1694074103.53567 159 57 116 218 57 275
1694074103.60367 140 54 106 192 54 246
1694074103.63701 138 65 101 174 65 239
1694074103.80363 105 46 76 135 46 181
1694074103.93659 112 46 89 155 46 201
1694074104.00323 150 54 107 203 54 257
1694074104.03659 163 58 109 214 58 272
1694074104.10234 148 52 113 209 52 261
1694074104.13567 138 56 118 200 56 256
1694074104.20324 123 48 104 179 48 227
1694074104.33660 108 52 82 138 52 190
1694074104.40235 118 60 86 144 60 204
1694074104.53661 112 47 66 131 47 178
1694074104.60326 135 61 76 150 61 211
1694074104.63660 146 68 90 168 68 236
1694074104.70235 131 57 99 173 57 230
1694074104.73569 156 73 102 185 73 258
1694074104.80299 140 61 103 182 61 243
1694074104.83633 153 75 111 189 75 264
1694074104.90395 147 68 113 192 68 260
1694074104.93661 146 77 107 176 77 253
1694074105.13704 93 41 63 115 41 156
1694074105.20325 122 57 64 129 57 186
1694074105.43706 134 73 67 128 73 201
1694074105.50301 173 97 82 158 97 255
1694074105.53732 185 108 96 173 108 281
1694074105.60396 183 96 97 184 96 280
1694074105.63573 192 107 103 188 107 295
1694074105.73707 158 81 95 172 81 253
1694074105.80299 185 110 97 172 110 282
1694074105.83731 196 113 110 193 113 306
1694074105.90326 192 106 114 200 106 306
1694074105.93730 203 122 133 214 122 336
1694074106.00300 180 99 143 224 99 323
1694074106.03635 194 110 145 229 110 339
1694074106.10300 183 98 134 219 98 317
1694074106.13704 186 97 134 223 97 320
1694074106.20327 182 98 127 211 98 309
1694074106.23571 205 114 133 224 114 338
1694074106.30301 195 103 135 227 103 330
1694074106.33636 201 101 128 228 101 329
1694074106.40301 199 105 129 223 105 328
1694074106.50239 179 96 120 203 96 299
1694074106.53572 193 108 130 215 108 323
1694074106.60303 185 108 135 212 108 320
1694074106.70371 178 98 115 195 98 293
1694074106.73706 180 100 120 200 100 300
1694074106.83572 153 81 122 194 81 275
1694074106.90330 150 82 118 186 82 268
1694074107.03573 141 78 106 169 78 247
1694074107.10240 154 83 117 188 83 271
1694074107.20328 143 79 113 177 79 256
1694074107.23575 176 97 128 207 97 304
1694074107.30241 173 93 121 201 93 294
1694074107.33574 183 92 131 222 92 314
1694074107.40240 175 85 132 222 85 307
1694074107.53666 134 60 95 169 60 229
1694074107.63575 145 67 90 168 67 235
1694074107.70241 168 74 100 194 74 268
1694074107.73574 176 81 99 194 81 275
1694074107.83665 172 89 86 169 89 258
1694074107.93575 166 81 79 164 81 245
1694074108.00241 167 91 87 163 91 254
1694074108.10372 160 75 89 174 75 249
1694074108.13717 180 86 102 196 86 282
1694074108.20243 171 75 100 196 75 271
1694074108.23576 182 93 110 199 93 292
1694074108.30242 166 76 117 207 76 283
1694074108.33575 172 81 126 217 81 298
1694074108.40372 168 82 121 207 82 289
1694074108.50330 150 73 107 184 73 257
1694074108.53576 177 98 114 193 98 291
1694074108.60242 175 86 116 205 86 291
1694074108.63576 179 89 125 215 89 304
1694074108.70374 183 96 114 201 96 297
1694074108.73718 170 90 117 197 90 287
1694074108.80333 155 78 116 193 78 271
1694074108.83577 174 98 115 191 98 289
1694074108.93576 151 78 92 165 78 243
1694074109.00383 168 97 95 166 97 263
1694074109.10383 152 81 93 164 81 245
1694074109.13667 166 96 99 169 96 265
1694074109.20243 163 86 95 172 86 258
1694074109.23577 188 89 100 199 89 288
1694074109.30385 185 90 99 194 90 284
1694074109.33719 195 102 106 199 102 301
1694074109.40383 171 96 110 185 96 281
1694074109.50244 173 95 103 181 95 276
1694074109.53577 192 104 104 192 104 296
1694074109.63790 178 93 96 181 93 274
1694074109.70384 184 99 92 177 99 276
1694074109.73788 173 93 101 181 93 274
1694074109.83578 156 80 99 175 80 255
1694074109.90385 173 93 93 173 93 266
1694074110.00384 177 113 93 157 113 270
1694074110.10384 164 87 93 170 87 257
1694074110.13578 180 97 108 191 97 288
1694074110.20385 172 87 109 194 87 281
1694074110.23790 182 95 112 199 95 294
1694074110.30385 184 98 110 196 98 294
1694074110.40375 173 92 97 178 92 270
1694074110.43579 197 112 125 210 112 322
1694074110.50379 184 90 119 213 90 303
1694074110.53789 190 112 112 190 112 302
1694074110.63789 154 87 93 160 87 247
1694074110.70377 175 103 103 175 103 278
1694074110.73579 177 100 102 179 100 279
1694074110.83581 171 104 97 164 104 268
1694074110.90247 166 92 91 165 92 257
1694074110.93580 185 112 97 170 112 282
1694074111.03580 160 86 98 172 86 258
1694074111.10312 176 94 105 187 94 281
1694074111.13582 183 95 106 194 95 289
1694074111.23581 149 68 100 181 68 249
1694074111.30247 158 74 115 199 74 273
1694074111.33580 160 83 126 203 83 286
1694074111.40309 141 70 123 194 70 264
1694074111.50249 141 65 130 206 65 271
1694074111.53582 171 82 134 223 82 305
1694074111.60248 164 73 123 214 73 287
1694074111.63715 162 76 127 213 76 289
1694074111.70312 125 55 136 206 55 261
1694074111.73645 142 68 140 214 68 282
1694074111.80249 125 55 130 200 55 255
1694074111.83582 139 69 139 209 69 278
1694074111.93716 121 54 121 188 54 242
1694074112.00379 141 71 119 189 71 260
1694074112.03646 149 71 127 205 71 276
1694074112.10249 148 69 124 203 69 272
1694074112.13583 152 59 133 226 59 285
1694074112.20249 149 57 127 219 57 276
1694074112.23716 160 58 123 225 58 283
1694074112.30380 157 62 122 217 62 279
1694074112.33646 170 65 116 221 65 286
1694074112.40312 159 58 100 201 58 259
1694074112.43583 171 78 106 199 78 277
1694074112.50249 165 56 107 216 56 272
1694074112.53717 176 65 110 221 65 286
1694074112.60338 176 55 107 228 55 283
1694074112.63715 168 69 117 216 69 285
1694074112.70312 139 54 118 203 54 257
1694074112.73716 174 77 124 221 77 298
1694074112.80250 150 48 120 222 48 270
1694074112.83717 165 62 131 234 62 296
1694074112.90383 161 57 132 236 57 293
1694074112.93716 168 60 138 246 60 306
1694074113.00381 143 52 130 221 52 273
1694074113.10250 124 53 107 178 53 231
1694074113.13719 133 59 125 199 59 258
1694074113.20341 112 48 122 186 48 234
1694074113.23587 132 66 120 186 66 252
1694074113.33585 110 46 111 175 46 221
1694074113.40251 109 51 99 157 51 208
1694074113.53719 103 41 87 149 41 190
1694074113.60363 110 41 103 172 41 213
1694074113.63563 129 60 101 170 60 230
1694074113.73627 101 38 91 154 38 192
1694074113.80319 102 43 82 141 43 184
1694074113.90319 94 47 69 116 47 163
1694074114.00230 100 43 101 158 43 201
1694074114.03628 130 65 111 176 65 241
1694074114.10320 126 51 84 159 51 210
1694074114.13724 132 63 94 163 63 226
1694074114.20320 121 58 82 145 58 203
1694074114.23724 127 57 85 155 57 212
1694074114.30230 127 57 88 158 57 215
1694074114.33628 132 63 89 158 63 221
1694074114.40293 135 55 81 161 55 216
1694074114.43725 147 69 82 160 69 229
1694074114.50320 125 54 64 135 54 189
1694074114.53724 142 66 64 140 66 206
1694074114.63629 107 39 52 120 39 159
1694074114.70293 120 51 66 135 51 186
1694074114.73725 139 72 75 142 72 214
1694074114.83726 133 61 58 130 61 191
1694074114.90232 139 62 75 152 62 214
1694074114.93630 147 63 83 167 63 230
1694074115.03630 120 57 72 135 57 192
1694074115.10393 134 73 69 130 73 203
1694074115.20321 111 54 63 120 54 174
1694074115.30296 131 69 71 133 69 202
1694074115.40233 129 64 82 147 64 211
1694074115.43567 152 73 102 181 73 254
1694074115.50233 171 76 105 200 76 276
1694074115.53631 182 87 108 203 87 290
